root_id,cell_type,side,x,y,z
7.2057594063704e+17,R1-6,right,677666.6666666666,182.27333333333314,57.46666666666664
7.205759406280101e+17,R1-6,right,827126.0,76.73,102.6
7.205759406304204e+17,R1-6,right,796728.0,412.64,4.0
7.205759406361121e+17,R1-6,right,856280.0,481.7,317.8
7.205759406219059e+17,R8,right,770598.6666666666,241.84666666666658,352.0666666666667
7.205759406412621e+17,R1-6,right,871392.0,363.46,334.0
7.205759406303849e+17,R1-6,right,741416.0,216.45333333333343,341.4
7.205759406158413e+17,R1-6,right,875328.0,190.28,270.8
7.205759406217526e+17,R1-6,right,739525.3333333334,87.77333333333314,75.06666666666665
7.205759406239711e+17,R1-6,right,803662.0,291.56,23.4
7.20575940632182e+17,R1-6,right,868044.0,310.56,272.0
7.205759406198807e+17,R8,right,747916.0,400.02,116.5
7.205759406205407e+17,R1-6,right,848848.0,220.04,25.4
7.205759406328003e+17,R1-6,right,838958.0,365.01,216.0
7.20575940621015e+17,R1-6,right,762306.0,448.79,315.6
