root_id,cell_type,x,y,z,PC1,PC2,x_axis,y_axis
720575940638602217,R1-6,860792,244412,132400,181211.35805553605,-710898.3975185219,169.18676667019594,175.12227122076064
720575940620979282,R7,816184,181816,189080,115990.36633318628,-714408.8302024232,32.07417865205958,163.72338742402758
720575940636063339,R7,776036,261748,101480,206255.5358638964,-632552.8067281869,221.83656458662279,429.52176148899304
720575940618549168,R1-6,810524,189788,134600,129564.53035625516,-672111.042793535,60.61083088986761,301.07043462534443
720575940616838450,R1-6,789928,370052,84520,314739.9900594717,-641726.5533115485,449.90093284726527,399.73327650707813
720575940623648536,R1-6,857944,372596,134480,308531.0254725493,-724550.7048214767,436.84796966863036,130.79125037044065
720575940625486776,R1-6,872452,258756,136360,194416.44080257195,-723304.6006328214,196.9475078460969,134.83753130619073
720575940605590444,R1-6,833752,390280,134480,327469.57295921934,-709956.4761894847,476.6620416511001,178.18082631700216
720575940608368050,R7,804284,180192,158840,118009.94752025287,-684277.6691482137,36.319897644654255,261.56363517829595
720575940635662271,R1-6,831628,252936,93920,195096.70181310124,-664135.7592596645,198.37760489335696,326.967336356432
720575940621679526,R1-6,848376,377452,108920,316399.063392893,-700103.0054307517,453.3887644862822,210.17647422912236
720575940636111723,R1-6,831256,364288,101880,304976.6583160097,-681871.6763392187,429.37570549830787,269.37624260167195
720575940605571040,R1-6,871538,307714,125540,244171.472240146,-720258.3610653233,301.5463639378811,144.7291127645571
720575940627312729,R7,831032,252924,140800,190529.2378917061,-697548.9508970397,188.7755307389502,218.46985953567304
720575940628414440,R1-6,847844,362640,133560,299300.0078529649,-715886.8849005462,417.4418140362481,158.92392956050415
720575940622719732,R1-6,811332,293428,77480,238086.104757077,-642852.9333658842,288.75323610264337,396.0757571906669
720575940629158140,R1-6,848132,301548,103400,241535.83096799068,-687605.1782122606,296.0055160242056,250.75873089182673
720575940620925204,R1-6,870952,311128,147200,245476.35050634286,-735860.0250766611,304.28957944874804,94.06824810348928
720575940638724698,R1-6,820772,299284,81760,242951.80371766124,-653038.681477731,298.9822829077419,363.0011565460817
720575940621459905,R7,829892,318424,138160,255932.2343789101,-702069.1621178938,326.2707431803248,203.79207845201972
720575940612621169,R1-6,854808,350736,110200,289365.3371181239,-702485.3656126322,396.5563846738591,202.44060537177106
720575940620954477,R1-6,879360,309812,135320,244856.3375064353,-732892.622042693,302.98614040593003,103.70383590934496
720575940629362492,R1-6,880724,307916,142680,242174.87089806618,-738926.5402484229,297.34895494388024,84.11082881892851
720575940655753633,R1-6,829884,269468,105400,210497.5167855565,-673044.1173837894,230.75438333075368,298.0406061723534
720575940626978916,R1-6,820280,338984,72080,283372.7255693034,-650085.1391575354,383.95825550182775,372.5917366050695
720575940638981951,R1-6,860044,355116,116160,292837.7488098741,-710846.6865205243,403.85635575904513,175.29018432728176
720575940607824050,R1-6,876304,291824,127280,227943.51500084606,-723024.3381997938,267.4307033726403,135.74758405305641
720575940628603720,R1-6,816844,196876,106160,139033.81990384948,-656693.1328933391,80.51790010603266,351.13462305054986
720575940622785193,R1-6,815036,196720,104920,139102.4394732586,-654545.2967691317,80.66215744560866,358.1089582960438
720575940606531811,R1-6,835116,237108,91080,179450.9620885599,-662730.549520721,165.48592679342238,331.53025607789874
720575940638844223,R1-6,847300,262768,113080,202103.87563104395,-689754.7352201252,213.10862494532304,243.778807687639
720575940631594583,R1-6,842404,199704,138360,137246.2568993925,-697709.6653939547,76.75994759237005,217.9479962670265
720575940611406894,R1-6,858790,385504,130240,321723.50745803205,-723489.8331468629,464.582220553876,134.23605448180422
720575940621557743,R7,827564,227380,158120,163649.57513280355,-704864.1126861736,132.2670351058656,194.71646880095292
720575940628008018,R1-6,838420,318396,96840,259467.15985575007,-678085.7244582578,333.7021355554071,281.6697771705036
720575940642942605,R1-6,854880,338844,105960,277960.57012974157,-698167.6230184428,372.58040583290796,216.46094147480477
720575940619698742,R1-6,824636,368520,93720,310354.6599244726,-671924.1722683874,440.6817543551112,301.67723030923867
720575940624049034,R1-6,807672,242548,104000,185143.10151627712,-653887.5830994488,177.4523803490026,360.24464992363704
720575940626462864,R7,823984,236624,145280,174293.6931283725,-694169.791240657,154.64391909677187,229.44248078272346
720575940625597880,R1-6,813256,177412,133440,117226.94729483097,-671780.7114616771,34.67381431333332,302.1430683446967
720575940628635304,R1-6,875512,256480,155480,190110.28547024683,-738940.5744483676,187.89477671718848,84.06525773731133
720575940621848496,R1-6,814748,180692,134600,120288.0000335793,-673998.3960735861,41.10899495052015,294.9419249344035
720575940615118846,R1-6,826216,219440,91080,162399.46914433254,-654702.6407343,129.63896609235053,357.59803963257065
720575940622664453,R1-6,865440,297636,117680,235272.32724928486,-709310.2342066346,282.83789648556126,180.27926771451456
720575940631278807,R1-6,886380,270092,158080,202765.97876852012,-749743.6184103234,214.50054911447327,48.986207984253554
720575940635017379,R1-6,851044,367796,130480,304543.52465124277,-716419.6262053433,428.46513857551724,157.19404131768118
720575940628617732,R1-6,798696,367112,93760,310418.52424924297,-654063.8536541766,440.81601485345766,359.67227388026726
720575940622896041,R1-6,883420,323344,123320,259246.73902966856,-728499.1694527732,333.23874993186746,117.9700133434313
720575940619860022,R1-6,872008,310940,160360,243941.56842679682,-746055.6937693862,301.06304244872405,60.96143389470554
720575940609928459,R8,806028,356632,126880,296348.8989508494,-681818.5261258685,411.2377657933914,269.5488290490717
720575940633615533,R1-6,847040,207524,91080,149382.38511888246,-667628.6932743443,102.27345029680663,315.62527327526686
720575940618633044,R1-6,859844,359152,142520,294278.7147540508,-730171.513849525,406.8856652594763,112.53966866423735
720575940624149128,R1-6,829656,303100,86480,245778.94598377743,-662937.3763011374,304.9257189482862,330.85865954028924
720575940611252526,R1-6,810560,237536,87360,181628.87837072372,-643305.6801674694,170.0645100079427,394.6056226957713
720575940627927173,R1-6,868196,340688,153000,274434.9035528902,-741411.5571638561,365.16847822991997,76.04161866661785
720575940634206690,R7,809940,338564,124560,278402.6399958809,-680831.9754280085,373.50975912592793,272.7523021753517
720575940646167150,R1-6,815732,386648,105400,327726.52041469555,-676257.310316006,477.20221636593726,287.60690293719676
720575940622450928,R1-6,860612,358648,146200,293374.2722974587,-733296.1031458394,404.98427672394564,102.39367427883259
720575940639775165,R1-6,837580,396660,91120,337836.878239144,-681992.8355912038,498.45698864847066,268.98282094723885
720575940626968638,R1-6,856408,361872,114640,299904.8302154481,-708007.3393297059,418.71331815204485,184.50995624746298
720575940628540420,R1-6,817436,341544,81040,285200.0009367873,-654886.6301414204,387.7996944011945,357.00059935655764
720575940622636894,R1-6,830492,205352,91080,148160.00085161827,-656076.4824668998,99.70366001899623,353.1369763748063
720575940634962076,R1-6,793472,347316,90760,291338.4973426282,-646150.672506067,400.70451394653196,385.36752016243094
720575940622886780,R1-6,854024,368168,141920,303624.73832761275,-726751.3543702851,426.5335952588367,123.64542227943691
720575940639891133,R1-6,793148,353588,78360,298802.4873551798,-637672.9258824883,416.39588815806167,412.8959923828193
720575940628073298,R7,850044,311496,203800,241483.45057589276,-762440.9521506306,295.89539793289345,7.7561247247590925
720575940606437990,R1-6,818116,323488,80280,267295.70190527884,-652817.2639859641,350.1598991139435,363.7201312385146
720575940624309139,R1-6,813396,250072,87840,193877.1656995793,-646969.673816276,195.8138022235292,382.70810418580265
720575940622057332,R8,844712,263080,145120,199423.70806134466,-711135.2542290934,207.4741704223352,174.3531631468006
720575940632558184,R7,844468,268156,160000,203024.31066882607,-722262.0440306674,215.04363431577443,138.22286372232574
720575940612730225,R1-6,819148,216400,91080,159778.6113851865,-649536.1199459033,124.12919721741963,374.37448157103
720575940621019557,R1-6,869020,301644,155680,235332.2572106356,-739614.0193718069,282.9638858623498,81.8784844483693
720575940640926592,R1-6,848184,263032,110280,202590.29965524524,-688368.049554433,214.13122296278897,248.28157705801024
720575940610806478,R1-6,852724,270592,110320,209841.20868372777,-692332.267036855,229.37464193151072,235.4091882398639
720575940629673771,R8,821240,357584,171360,292080.35016222287,-724413.6487027677,402.26409403473724,131.2362914555354
720575940627232954,R1-6,883732,282668,152520,215955.3734201457,-745305.173969922,242.22830956889214,63.39848047886954
720575940620592587,R8,807496,365556,132240,304607.9744855328,-687670.7033149721,428.6006299770351,250.54596138480758
720575940606775753,R1-6,823192,367636,93960,309534.48226374044,-671012.8778910652,438.9575137582128,304.6363352535806
720575940613887858,R8,779064,371960,146160,311215.9061722611,-678979.7616211481,442.4923324962394,278.7667089030267
720575940613514098,R7,827506,237828,143100,175504.2338690987,-695137.3116535433,157.18881100165044,226.30080175038225
720575940629076073,R1-6,828384,184560,134600,123360.16811462052,-683746.3099240718,47.567543115679776,263.28903560488516
720575940632934447,R1-6,827898,402694,121400,341415.44464216445,-697883.010003757,505.9801263370494,217.38512119097464
720575940624114968,R1-6,815496,177316,145160,115857.59367425927,-681757.0601070016,31.795053750662348,269.74841812244307
720575940614925054,R8,820824,184132,202240,116740.87777841746,-727330.171232011,33.65196156942078,121.76592002415599
720575940620681552,R1-6,808344,323768,79800,268173.4445936038,-645820.9700036006,352.0051573418859,386.43811198159375
720575940631756495,R1-6,858332,353984,140480,289429.04250428773,-727097.6142352074,396.69031103923555,122.52106630422526
720575940633744045,R1-6,842684,190888,150400,127292.30531571682,-705617.7950549423,55.83398454576234,192.2691528958115
720575940606495422,R7,815760,375572,134520,313869.2874343549,-696067.0941750885,448.070474781982,223.28166312170796
720575940618582685,R1-6,864884,339644,116360,277171.68341399275,-712598.1839822524,370.92194746861446,169.60281817208661
720575940630873660,R1-6,871344,324636,156920,257924.06564843506,-744626.3231511025,330.4581241607099,65.60280749374927
720575940625009672,R1-6,828524,206252,91080,149165.50997641488,-654830.0160546987,101.81751868222581,357.18443350291744
